nvda_high,nvda_low,nvda_open,nvda_close,intel_high,intel_low,intel_close,amd_high,amd_low,amd_close,qcom_high,qcom_low,qcom_close,google_high,google_low,google_close,nvda_high,intel_open,amd_open,qcom_open,google_open,NVDA_RSI,NVDA_BBB_5_2.0,NVDA_VWAP,Year,CPIAUCNS,GDP,Basic Average Shares,Cost Of Revenue,Interest Expense,Other Income Expense,Reconciled Depreciation,Selling General And Administration,Accumulated Depreciation,Buildings And Improvements,Cash And Cash Equivalents,Current Liabilities,Gains Losses Not Affecting Retained Earnings,Long Term Debt,Non Current Prepaid Assets,Other Properties,Tradeand Other Payables Non Current,Cash Dividends Paid,Change In Prepaid Assets,Changes In Cash,Common Stock Dividend Paid,Income Tax Paid Supplemental Data,Sale Of Investment,price_change_percentage,Datetime
0.267379304,0.285617566,28.5660003,28.548999,-1.240686499,-1.229743681,-1.235809685,-0.074018486,-0.067597934,-0.075239496,-1.631228612,-1.622594885,-1.638388569,-0.03217434,-0.017732275,-0.018884125,0.267379304,-1.235858454,-0.090809302,-1.621009964,-0.034144468,-0.33495975,-0.885546015,0.24823442,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.048808691,5/11/2023 18:30
0.264550842,0.282068655,28.5450012,28.5809997,-1.245640872,-1.236998337,-1.24530088,-0.090847927,-0.061031393,-0.078720022,-1.642797209,-1.626339234,-1.63467649,-0.040910944,-0.038956902,-0.050158987,0.264550842,-1.235858454,-0.074855867,-1.639040952,-0.018250337,-0.264970321,-0.885218265,0.248446391,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,-0.039719011,5/11/2023 19:30
0.262369012,0.288421993,28.5779998,28.5779998,-1.257801825,-1.23427775,-1.246204803,-0.105951186,-0.053151649,-0.08002353,-1.652788382,-1.616176268,-1.63467649,-0.073474348,-0.028344588,-0.051218986,0.262369012,-1.245799215,-0.07994922,-1.634798635,-0.050833742,-0.271406323,-1.03293182,0.383522488,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.016449706,5/11/2023 20:00
0.27869291,0.268465847,28.5290008,28.3749908,-1.24158722,-1.240625574,-1.247108727,-0.090847927,-0.133262467,-0.13868327,-1.617031063,-1.648265287,-1.658385962,-0.031644746,-0.052753223,-0.049628803,0.27869291,-1.230888028,-0.091682624,-1.613054917,-0.045005744,-0.681082109,-0.758520141,0.249211048,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,-0.068810188,5/12/2023 13:30
0.247418777,0.261379453,28.3690002,28.273001,-1.24158722,-1.244252902,-1.238982546,-0.163128006,-0.156901393,-0.179310544,-1.665408508,-1.662712912,-1.680282084,-0.033233157,-0.031528171,-0.030281031,0.247418777,-1.247606642,-0.138616807,-1.659724169,-0.049509103,-0.86278446,-0.507842905,0.249655545,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,-0.184459946,5/12/2023 14:30
0.24442878,0.250709842,28.2690002,28.1269989,-1.236182352,-1.230197007,-1.241233225,-0.181498204,-0.173098776,-0.196469846,-1.672770256,-1.671806652,-1.686645383,-0.009406358,-0.017726597,-0.011198194,0.24442878,-1.239473219,-0.179467021,-1.680407015,-0.030171028,-1.101860637,-0.232675411,0.249982976,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,-0.122581288,5/12/2023 15:30
0.241115463,0.245088801,28.1260009,28.2510314,-1.250595334,-1.241532406,-1.245870352,-0.208886912,-0.202866697,-0.193866828,-1.673296204,-1.676695702,-1.667554638,-0.027408737,-0.021976945,-0.026835413,0.241115463,-1.240828789,-0.196849774,-1.686240639,-0.011097753,-0.773296817,-0.365251807,0.250381148,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,-0.168129374,5/12/2023 16:30
0.238717106,0.250587043,28.2484588,28.1742095,-1.25419867,-1.24334607,-1.253888242,-0.211281698,-0.184480716,-0.193866828,-1.678028633,-1.677690255,-1.693539509,-0.044087713,-0.018528157,-0.034786648,0.238717106,-1.245347448,-0.194677071,-1.667678792,-0.026727136,-0.906048108,-0.714708935,0.250634734,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.111430569,5/12/2023 17:30
0.236458327,0.252175194,28.1755004,28.2380004,-1.255099481,-1.246973488,-1.245752932,-0.203475729,-0.177835377,-0.180027584,-1.700113931,-1.693737626,-1.682933304,-0.033762751,-0.015078997,-0.017299242,0.236458327,-1.253028925,-0.193373432,-1.693134762,-0.034939188,-0.735093383,-0.883843507,0.250861642,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,-0.094595802,5/12/2023 18:30
0.244671207,0.260809468,28.2390014,28.3390014,-1.24789299,-1.233824425,-1.23716566,-0.18405697,-0.153837048,-0.158671062,-1.669089355,-1.667527289,-1.657479261,0.003830841,-0.002874441,-0.000331472,0.244671207,-1.245347448,-0.179901335,-1.682527962,-0.01697868,-0.473788122,-0.786241892,0.25111077,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.049054049,5/12/2023 19:30
0.243135759,0.269036076,28.3399993,28.3399993,-1.249694523,-1.226116263,-1.238069493,-0.185351456,-0.133699968,-0.159974527,-1.675925208,-1.63971191,-1.658009292,-0.023702321,0.021534193,-0.001391417,0.243135759,-1.237665791,-0.159910912,-1.658132863,-0.001031144,-0.471191121,-0.83287818,0.383522488,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.088341942,5/12/2023 20:00
0.257600403,0.253722831,28.5084991,28.2,-1.237533659,-1.232464177,-1.235809685,-0.167663454,-0.212935434,-0.230401254,-1.649107482,-1.678760283,-1.644751868,0.02527505,-0.058059353,-0.037702135,0.257600403,-1.24218445,-0.162518625,-1.650708251,-0.075205096,-0.763693936,-0.801529827,0.251702728,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.158707374,5/15/2023 13:30
0.267702624,0.256330133,28.1959991,28.6260009,-1.217265403,-1.22430269,-1.206929335,-0.180173382,-0.20768214,-0.15888819,-1.608617366,-1.627944276,-1.595434195,-0.019662275,-0.025691311,-0.01252302,0.267702624,-1.235406507,-0.231181271,-1.645405063,-0.037588413,0.192716013,-0.374501643,0.252136345,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,-0.343459016,5/15/2023 14:30
0.283379397,0.290376798,28.6265014,28.7659088,-1.197447462,-1.198004473,-1.191969494,-0.143062306,-0.137640015,-0.130427355,-1.610983554,-1.59852423,-1.607896227,-0.017083722,-0.001017471,-0.017283446,0.283379397,-1.206487667,-0.15882443,-1.596614865,-0.011627673,0.430753896,-0.060677806,0.252680762,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.435598034,5/15/2023 15:30
0.28669345,0.298929538,28.7656707,28.8031494,-1.181232947,-1.181681498,-1.190161647,-0.122348974,-0.109623191,-0.110005002,-1.556559021,-1.590500571,-1.574222687,-0.039057525,-0.024067921,-0.041677514,0.28669345,-1.191124533,-0.130142631,-1.608812176,-0.016925698,0.492339373,0.091648911,0.253001723,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.126508392,5/15/2023 16:30
0.287744044,0.301862726,28.8029998,28.8394989,-1.191141782,-1.181228172,-1.182930261,-0.11458154,-0.095176906,-0.095666194,-1.569967858,-1.564825248,-1.55327569,-0.044352351,-0.031337093,-0.044062816,0.287744044,-1.190672767,-0.111238689,-1.573810648,-0.041561853,0.554256791,0.071068802,0.253334689,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.020657645,5/15/2023 17:30
0.290734041,0.306341809,28.8394805,28.8924987,-1.185737004,-1.177147429,-1.174342899,-0.103793436,-0.075915222,-0.080458134,-1.553929649,-1.540219151,-1.540283679,-0.054942322,-0.031263018,-0.040882449,0.290734041,-1.182539343,-0.095593976,-1.553392861,-0.04394633,0.646094115,-0.699546023,0.253664865,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.019732837,5/15/2023 18:30
0.293966465,0.311065992,28.8899993,28.9589996,-1.170873526,-1.164451782,-1.159880125,-0.091710803,-0.057476797,-0.066987883,-1.529740926,-1.525241808,-1.516950506,-0.054942322,-0.042671214,-0.053339354,0.293966465,-1.173953972,-0.080383882,-1.540400056,-0.040767133,0.760745657,-0.817079856,0.25394251,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.03414279,5/15/2023 19:30
0.292673443,0.318966967,28.9529998,28.9529998,-1.173125645,-1.149035639,-1.161236101,-0.093005332,-0.040018611,-0.066987883,-1.536051199,-1.497426856,-1.516950506,-0.076651117,-0.031528171,-0.0543993,0.292673443,-1.160850213,-0.066911829,-1.517065457,-0.054012462,0.742492895,-0.851845905,0.383522488,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.046883968,5/15/2023 20:00
0.32071516,0.309111195,28.8410003,29.2220092,-1.164117531,-1.185308916,-1.178265926,0.094707627,-0.043958658,0.118759369,-1.525534078,-1.58461654,-1.586933905,0.051484863,-0.035773266,0.072819671,0.32071516,-1.17711697,-0.067346491,-1.549415549,-0.055072354,1.170876339,-0.483247808,0.255017955,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,-0.132779084,5/16/2023 13:30
0.338978704,0.337049607,29.225,29.5140014,-1.180332136,-1.169892773,-1.171179167,0.12318835,0.129395666,0.134628069,-1.579696268,-1.575255935,-1.56520732,0.100197649,0.060386456,0.122116631,0.338978704,-1.178020684,0.118282373,-1.586008012,0.072612835,1.517857487,0.039441129,0.255756559,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.377566802,5/16/2023 14:30
0.354413794,0.356679868,29.5140014,29.6660003,-1.177629612,-1.170799605,-1.175246822,0.141096299,0.155661742,0.15803108,-1.581799271,-1.571243865,-1.585888849,0.108140075,0.111209271,0.109129965,0.354413794,-1.171242921,0.134513937,-1.564795155,0.12241501,1.666401656,0.322270923,0.256480297,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.275824674,5/16/2023 15:30
0.366777994,0.373785851,29.6630004,29.6387603,-1.182133668,-1.180321341,-1.191969494,0.160730734,0.184116111,0.159612679,-1.594419765,-1.612431919,-1.630434008,0.122859787,0.126597409,0.130067866,0.366777994,-1.174857686,0.158198207,-1.586273442,0.109434852,1.582261562,0.235476722,0.257197109,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.132058436,5/16/2023 16:30
0.350373203,0.363603444,29.6380004,29.6370391,-1.197447462,-1.18712258,-1.195133226,0.1529633,0.168794474,0.165826536,-1.609669262,-1.612431919,-1.592782975,0.147851671,0.149945009,0.138284035,0.350373203,-1.19157648,0.159936552,-1.630820899,0.130362261,1.576634558,-0.323903259,0.257782637,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,-0.042917607,5/16/2023 17:30
0.348068312,0.348453007,29.6359985,29.398999,-1.200149896,-1.192110065,-1.195133226,0.156415579,0.159601483,0.147229112,-1.607565838,-1.600128897,-1.606570803,0.125988955,0.140393783,0.136338805,0.348068312,-1.194739478,0.165581599,-1.591948073,0.138309564,0.856941889,-0.656637996,0.258403885,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,-0.019891609,5/16/2023 18:30
0.33057421,0.337782654,29.3959991,29.2109985,-1.206455576,-1.202538723,-1.213663654,0.124914144,0.133335713,0.108557122,-1.623866863,-1.634362893,-1.649524753,0.116612041,0.125005645,0.104624348,0.33057421,-1.195191245,0.147333823,-1.60669123,0.136190259,0.386807467,-0.257141593,0.258874494,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,-0.258412573,5/16/2023 19:30
0.313684565,0.340144864,29.2130004,29.2130004,-1.225372705,-1.201631891,-1.213663654,0.083056604,0.138589007,0.110295234,-1.666985984,-1.630618598,-1.64899435,0.082195271,0.127658922,0.104624348,0.313684565,-1.21326561,0.110395004,-1.649117369,0.104931493,0.390325072,-0.189494288,0.383522488,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,-0.202783887,5/16/2023 20:00
0.36540408,0.357821077,29.5839996,29.798999,-1.194745118,-1.250600725,-1.251176382,0.12146221,0.075988819,0.128979475,-1.611772686,-1.641851591,-1.610282882,0.106551664,0.094760097,0.085541457,0.36540408,-1.186154108,0.12386671,-1.627904087,0.110229518,1.190020154,0.030048069,0.26007565,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.359313345,5/17/2023 13:30
0.362737403,0.373785101,29.7992095,29.7223693,-1.252396957,-1.24788032,-1.242941731,0.126856262,0.126769216,0.146794508,-1.616505062,-1.622594885,-1.609752479,0.089608049,0.098474462,0.091372377,0.362737403,-1.25076964,0.129081745,-1.610668541,0.085858165,1.011370743,0.109342269,0.260677552,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.198176779,5/17/2023 14:30
0.362737403,0.378346468,29.7220001,29.7831909,-1.237533659,-1.240625574,-1.24801265,0.149942631,0.156755888,0.165913396,-1.624392812,-1.631688626,-1.64050981,0.088019638,0.110413388,0.109167176,0.362737403,-1.242636217,0.147316266,-1.6098731,0.091156244,1.081745021,0.232692286,0.261102371,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,-0.094840809,5/17/2023 15:30
0.377283433,0.385666518,29.7795013,29.9959991,-1.234380729,-1.237905169,-1.225866619,0.194821185,0.190686985,0.216321523,-1.579696268,-1.624617048,-1.576343503,0.175120248,0.130311775,0.189967039,0.377283433,-1.246702929,0.165585944,-1.640632311,0.109646671,1.311627061,0.1630969,0.261759304,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.039575449,5/17/2023 16:30
0.38487976,0.398954135,29.998999,30.0454986,-1.229876672,-1.220221946,-1.230838107,0.193095045,0.230081415,0.213710204,-1.584954592,-1.571778879,-1.590380571,0.196564458,0.199823737,0.206399376,0.38487976,-1.225465746,0.216648679,-1.576462083,0.188906829,1.361832083,-0.526988995,0.262526164,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.201034857,5/17/2023 17:30
0.389081886,0.40001306,30.0470001,30.0920013,-1.24158722,-1.233370918,-1.242137148,0.191800559,0.218235577,0.205888894,-1.605462413,-1.594244867,-1.598085839,0.185445263,0.202025666,0.183605987,0.389081886,-1.230436081,0.214258471,-1.590781189,0.206125599,1.410069152,-0.426478711,0.263130958,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.029639096,5/17/2023 18:30
0.393364904,0.408402738,30.093991,30.1850006,-1.24789299,-1.236998337,-1.244397047,0.197841854,0.228768168,0.209365119,-1.608617366,-1.58461654,-1.595964651,0.165059818,0.18947663,0.175124513,0.393364904,-1.242175323,0.20556679,-1.597951295,0.183873551,1.506093001,-0.496663421,0.263631782,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.028564601,5/17/2023 19:30
0.391667921,0.418747212,30.1779998,30.1779998,-1.256901014,-1.233370918,-1.24530088,0.181012455,0.237961203,0.208930515,-1.613350163,-1.576058242,-1.594904216,0.152616851,0.198231548,0.175124513,0.391667921,-1.244895501,0.20904348,-1.59502393,0.175396328,1.484979634,-0.802562306,0.383522488,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.065026764,5/17/2023 20:00
0.464317672,0.43031369,30.3350006,31.073999,-1.180332136,-1.233370918,-1.188227251,0.323415552,0.245840947,0.34450428,-1.558136497,-1.576058242,-1.539684073,0.216155618,0.19770119,0.230374894,0.464317672,-1.240286651,0.227295558,-1.59502393,0.181224273,2.13590815,0.745745315,0.265748255,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.136634627,5/18/2023 13:30
0.506582342,0.485864627,31.073999,31.573001,-1.185737004,-1.198911305,-1.175246822,0.361389547,0.346526696,0.383172011,-1.504505882,-1.53326552,-1.494147682,0.239982417,0.233258174,0.257403349,0.506582342,-1.187057821,0.345382721,-1.539339185,0.230941995,2.339215616,1.78388709,0.267332113,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.705671924,5/18/2023 14:30
0.524684108,0.511441065,31.5700012,31.3573211,-1.183935291,-1.188029321,-1.196940982,0.364410216,0.314569825,0.295399313,-1.511336476,-1.538079897,-1.548237816,0.278942247,0.256600467,0.245095289,0.524684108,-1.174405919,0.383308286,-1.493200369,0.25804745,1.884497443,1.712749861,0.269119805,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.456203618,5/18/2023 15:30
0.514017134,0.506227942,31.3600006,31.548001,-1.182133668,-1.186669073,-1.184738017,0.325141346,0.319385224,0.337304242,-1.526585974,-1.532195866,-1.527556287,0.275458428,0.261375868,0.273719175,0.514017134,-1.196998763,0.295432672,-1.548885114,0.24480212,1.979161564,1.341953468,0.270270417,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,-0.215454722,5/18/2023 16:30
0.511188672,0.506065125,31.55,31.3795013,-1.191592278,-1.183041836,-1.19378638,0.325141346,0.350466393,0.347106994,-1.540258048,-1.537009869,-1.547707837,0.26380964,0.260314833,0.254106523,0.511188672,-1.183443057,0.337677743,-1.527937315,0.27394158,1.640850976,-0.310224412,0.271193772,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,0.162063644,5/18/2023 17:30
0.52500742,0.516817013,31.3820007,31.7170013,-1.191141782,-1.183948578,-1.179314477,0.353622113,0.375418916,0.381216423,-1.525534078,-1.528451571,-1.506344301,0.256396862,0.271723029,0.276899966,0.52500742,-1.193401892,0.347238444,-1.547294179,0.254338757,1.830422979,-0.533266976,0.27237265,1.059846341,-0.137019885,-0.436437046,0.174469574,-1.89975905,1.203258539,-0.940244626,1.959776128,0.008572926,0.641576055,-0.641576055,-1.49414236,-2.187763004,0.095143515,2.235027755,0.283091139,-0.092996403,-0.056272274,0.575018725,0.400436875,1.432809219,-2.740843124,-0.397714694,-0.400063769,-0.176039954,5/18/2023 18:30
